"","Rings","SexInfant","LD_PC1","W_PC1","W_PC2"
"1024",1,0,0.152098769988675,0.60289479964241,0.0934829182346813
"1025",1,0,0.151446062017177,0.468670257427918,-0.080301913245884
"1026",1,0,0.168271365743117,0.941114076090611,-0.0645021268538538
"1027",0,0,0.168271365743117,0.843726773896309,-0.0425864314961585
"1028",0,0,0.156756173089385,0.697991425335489,-0.0855713554308247
"1029",1,0,0.155861202580069,0.59775399121452,-0.0543110964018507
"1030",1,0,0.1525498471579,0.478287526821883,-0.0334136601696739
"1031",1,0,0.15964989924874,0.432858021308066,0.0349727513826153
"1032",0,0,0.153209738958531,0.551388977455331,0.00319185840839986
"1033",1,0,0.17976029431957,0.934997726561701,0.0454876406925447
"1034",1,0,0.177343909406718,0.891718512316524,0.0484288047699735
"1035",0,0,0.13525438601459,0.721803983872443,-0.173498212496298
"1036",1,0,0.169591149344379,0.975563766646939,-0.135515327852911
"1037",1,0,0.172458611426456,0.807327329587078,-0.00963400580022043
"1038",0,0,0.192177641311751,0.860535249018765,0.0843597016872089
"1039",1,0,0.168461100126378,0.878196175597979,0.109478732464578
"1040",0,0,0.152739581541161,0.623614753802262,-0.0640348020769104
"1041",1,0,0.187978499209398,0.867118057778044,-0.0146480490801539
"1042",1,0,0.232909220606325,0.875672393426991,-0.0412188301131251
"1043",1,0,0.223183968971225,1.14344862019085,0.0554680370477823
"1044",1,0,0.2061235865366,0.906546027904503,0.0126897389305112
"1045",0,0,0.205235799856417,1.01266476479033,-0.105576629487034
"1046",1,0,0.198344562396983,1.21336356663596,-0.0815114134596165
"1047",1,0,0.215203314029334,1.15404849110904,-0.00425900430882876
"1048",1,0,0.223831964352843,0.95888128896083,-0.0050424684036972
"1049",1,0,0.251728567392423,1.58220049967757,-0.0736536395527345
"1050",1,0,0.248868289139478,1.22149733238729,-0.00974457595212158
"1051",1,0,0.226255533094828,0.832448169130244,-0.00548978264238149
"1052",1,0,0.295569871306891,1.93712812361365,-0.0771632502389527
"1053",1,0,0.31814446685525,1.68563908357029,-0.00776700128442111
"1054",0,1,-0.448569028003283,-0.918426560870643,-0.0128828483064796
"1055",0,1,-0.428633999657449,-0.908631406624316,-0.015189629335741
"1056",0,1,-0.439045407170457,-0.915268147782998,-0.0135167616861515
"1057",0,1,-0.422872811416016,-0.904743870553191,-0.0146483051134605
"1058",0,1,-0.394544211455358,-0.88424784547918,-0.0158748111476615
"1059",0,1,-0.367979288436054,-0.870999990602263,-0.0121540696343471
"1060",0,1,-0.36421685584466,-0.874592558919998,-0.00766021171908123
"1061",0,1,-0.345829505979641,-0.855485654954434,-0.0127005939505231
"1062",0,1,-0.336097070515409,-0.828379220455196,-0.0205613462997392
"1063",0,1,-0.318611874988838,-0.829719596764525,-0.00689325682287306
"1064",0,1,-0.313059501378813,-0.841735376206608,-0.0106071446688266
"1065",0,1,-0.298460848182464,-0.807170106088379,-0.0111147609123845
"1066",0,1,-0.283384853739614,-0.780989536432447,-0.0145234986360776
"1067",0,1,-0.279204791885407,-0.787482263398623,-0.0170457849433179
"1068",0,1,-0.240438520334462,-0.719681809249543,-0.0148928297590355
"1069",0,1,-0.204141161850925,-0.694415116372087,-0.0273264203762102
"1070",0,1,-0.204793869822424,-0.67978010589032,-0.0193300536257714
"1071",0,1,-0.203481270050294,-0.68111364567607,-0.0240663870995998
"1072",0,1,-0.191063923058114,-0.663630755210802,-0.0254192290101183
"1073",0,1,-0.157850025117193,-0.54327122258516,-0.0504844971105063
"1074",0,1,-0.163186400266679,-0.576442604855665,-0.0347928536854053
"1075",0,1,-0.161631537956732,-0.626347651208876,-0.00843786160541459
"1076",0,1,-0.146118834002922,-0.579592966250773,0.0054763587920447
"1077",0,1,-0.153002887633223,-0.590476786263446,0.00745868050245377
"1078",0,1,-0.139488939329452,-0.532110081734863,-0.0213045793207424
"1079",0,1,-0.149005376333145,-0.62997582859461,-0.00879081755079556
"1080",0,1,-0.131520180806574,-0.52728884070373,-0.0107704304983507
"1081",0,0,-0.120448881492934,-0.48860645677979,-0.0346866825098878
"1082",0,1,-0.121996559973749,-0.471939889558358,-0.0417623550955317
"1083",0,1,-0.11158515246074,-0.463098123859257,-0.048047872870039
"1084",0,1,-0.118234127382356,-0.525246705958707,0.00481868515823823
"1085",0,1,-0.106267857559399,-0.484080576450231,-0.000119707647560138
"1086",0,1,-0.100540117224378,-0.450878447426806,-0.00897896909121538
"1087",0,1,-0.1113691540002,-0.473782717486347,-0.0287680984813053
"1088",0,1,-0.0856801212420664,-0.417280574625043,-0.0177677024031491
"1089",0,1,-0.102296610336599,-0.381108381268703,-0.0406603151290861
"1090",0,1,-0.111813047340292,-0.518388992305059,-0.0336362190585274
"1091",0,1,-0.112916832481015,-0.476698105732772,-0.0322989298448953
"1092",0,1,-0.110709262199569,-0.528273496468803,-0.0107200699250751
"1093",0,1,-0.0896704487130121,-0.474136172932201,-0.00842945861269152
"1094",0,0,-0.0781480722301478,-0.316872650542491,-0.0479479839968904
"1095",0,1,-0.061322768504208,-0.394452362051397,-0.00536913702064909
"1096",0,1,-0.0794869360795558,-0.425227121611387,-0.0138316173109982
"1097",0,1,-0.0816945063610017,-0.424203958818761,-0.0311681696566903
"1098",0,1,-0.0537979033214217,-0.216882454780318,-0.0656323248723998
"1099",0,0,0.0064701553043185,-0.348066340804993,-0.0174859107670489
"1100",0,1,-0.0385393583244424,-0.318774605991545,-0.0126555629275589
"1101",0,1,-0.0429544988873342,-0.334565627454803,0.0186613548113728
"1102",0,1,-0.0387481729558493,-0.350676242090435,-0.0332052135064406
"1103",0,0,-0.0325430913743253,-0.348545698558166,-0.0345429037927144
"1104",0,0,-0.0287806587829322,-0.320994267091948,-0.0220412983711972
"1105",0,1,-0.015710603819253,-0.156730445951548,-0.051435285650222
"1106",0,0,-0.018813144610015,-0.321844477999487,-0.0356531017632445
"1107",0,1,-0.018813144610015,-0.306599058923549,-0.0251978586721785
"1108",0,1,-0.033430878054509,-0.359084389022104,0.0116939175886768
"1109",0,1,-0.0243583343909079,-0.237202651379371,-0.0605812377671116
"1110",0,0,-0.00687313886433696,-0.0606623014939795,-0.0367713532222791
"1111",0,1,-0.0214908723088309,-0.331021367862588,-0.000470136808592057
"1112",0,1,-0.0236984425902768,-0.293687700086847,-0.0368791127533133
"1113",0,0,0.03146113576553,0.235421632237245,-0.084407499679854
"1114",0,1,-0.00642206169511273,-0.200322575797668,-0.0483847644698343
"1115",0,1,-0.0042144914136668,-0.259271275947338,0.000658374087160894
"1116",0,0,-0.00552709118579665,-0.0717891653907223,-0.0488825176528778
"1117",0,1,-0.0117321727673207,-0.247951343285807,-0.050911829017583
"1118",0,1,-0.00376341424444258,-0.237708361971684,-0.00538661348795213
"1119",0,1,-0.00620606323457347,-0.26173274131736,-0.00576255867225954
"1120",1,1,0.0194829695235605,-0.179683405934774,-0.0228808369170342
"1121",0,0,0.00352637222965869,-0.0349873680584506,-0.107385966177199
"1122",0,0,0.0126251799705378,-0.0219679888923577,-0.0947717878718349
"1123",0,0,0.0201428613241916,0.0162425054536865,-0.0945025854619435
"1124",0,0,0.0228015087748618,-0.000984649887057712,-0.0938418831212185
"1125",0,0,0.0354204865693167,0.022037698035452,-0.0351294917033539
"1126",1,0,0.0323179457785547,0.0157737960203452,-0.0533532650886473
"1127",0,0,0.04184156661138,0.0998121584543802,-0.0719189090035849
"1128",0,0,0.0544605444058349,0.0848194607766871,-0.0452266112584018
"1129",0,0,0.0502542184743499,-0.17292365428494,-0.0100821832939401
"1130",0,0,0.0325339442390939,0.0405163195375834,-0.0713033678375726
"1131",0,0,0.062220488297306,0.159969549768464,-0.0569301705086704
"1132",0,0,0.049810325134258,0.217568642315893,-0.162719981350296
"1133",0,0,0.0646368732101588,0.207669302484628,-0.020044991240383
"1134",0,0,0.0690854616794611,0.258680018056853,-0.0978710549687038
"1135",0,0,0.0586740541664521,0.0647223579618362,-0.0431923533830418
"1136",0,1,0.0566752985164131,-0.0786668950138629,-0.00929318905876214
"1137",0,0,0.0717441091301312,0.200433620626367,-0.0370851348439611
"1138",1,0,0.0688503829707761,0.29461093120545,-0.0990165326863885
"1139",0,0,0.0551276200355983,0.0281557176370206,-0.0395454141437383
"1140",0,0,0.082364331274547,0.0666617483971988,-0.0517400905928904
"1141",0,0,0.0664339980579233,0.100938653788261,-0.0237453315384382
"1142",1,1,0.0529200497541523,-0.0300653769144603,0.0342534999814924
"1143",0,0,0.06795541246146,0.24593662038249,-0.119337681952879
"1144",0,0,0.0624364867578452,0.0350482637190403,-0.0512010917514095
"1145",0,0,0.0735077860714853,0.306117464263034,-0.0255137725008408
"1146",0,0,0.083441852337992,1.21748381886603,-0.147065461097768
"1147",0,0,0.0639913490677924,-0.00874441821835148,-0.0279648164365442
"1148",0,0,0.0681976749992774,0.167587673783669,-0.0666440898880197
"1149",0,0,0.0693014601400003,0.224314239498505,-0.120752771978817
"1150",0,0,0.0715090304214463,0.116177755657472,0.0148620417555031
"1151",0,0,0.0792689743129174,0.136029574524724,-0.0762455398361406
"1152",0,0,0.0856828705258483,0.165246747830337,-0.0384293559581329
"1153",0,0,0.0903402736265575,0.201748669679436,-0.0637815808904327
"1154",0,0,0.103175249881552,0.237512570904532,-0.0510361567585048
"1155",0,0,0.0929726569999496,0.456926694201059,-0.196121488321501
"1156",0,0,0.0947625980185818,0.327915315743695,-0.0885170721607463
"1157",1,0,0.0958663831593047,0.231198054721204,-0.092967559048265
"1158",0,0,0.104938926822906,0.421971717972232,-0.101365223460014
"1159",0,0,0.102522541910053,0.349381680072521,-0.0786535664713898
"1160",1,0,0.112247793545153,0.423623447120055,-0.062412290035288
"1161",0,0,0.108041467613668,0.261267480069852,0.0550363787976336
"1162",0,0,0.116905196645862,0.23436746317719,-0.0990439586141307
"1163",0,0,0.113593841223693,0.61999428103607,-0.211474757896477
"1164",0,0,0.108701359414299,0.265822159445303,-0.0504928742578274
"1165",1,0,0.107362495564891,0.269746869281464,-0.0344066157572971
"1166",0,0,0.106049895792761,0.1220496104218,-0.061307766979468
"1167",0,0,0.113358762515008,0.230124180416409,-0.00415043634092104
"1168",0,0,0.109603513752747,0.237976217079596,-0.094813778902367
"1169",0,0,0.111542557419098,0.0467690717800913,-0.0482203974451403
"1170",0,0,0.121327521037886,0.347597271450255,-0.0820445944988225
"1171",0,0,0.13150384984221,0.658686952824435,-0.136780938165459
"1172",0,0,0.130608879332894,0.448363668527543,-0.0800956298883401
"1173",0,0,0.121543519498425,0.369967783771757,-0.0954972181332459
"1174",1,0,0.144573904805889,0.506323808707245,-0.0170559441737991
"1175",0,0,0.109912672103386,0.379648402847883,-0.0283838082686283
"1176",1,0,0.159198822079516,0.63409469640161,-0.0417641415712945
"1177",1,0,0.178891587887532,0.652795582371473,-0.0410924240338641
"1178",1,0,0.142347254276298,0.360549809045704,-0.0360174334921848
"1179",0,0,0.162934990593631,0.735815339330512,0.0077499203787013
"1180",1,0,0.15520849460857,0.442277635550489,-0.0583767877642863
"1181",1,0,0.169382334712972,0.554313093706239,0.00183186550320485
"1182",1,0,0.169591149344379,0.664686601211192,0.00390920752293362
"1183",1,0,0.187971315380266,0.59537768368154,0.0913674103002499
"1184",0,0,0.183112281477282,0.61167540375681,-0.0532099339148703
"1185",0,1,0.169807147804918,0.551609077765558,-0.0322278465270912
"1186",0,0,0.184398617172134,0.612194008693818,-0.027789764492451
"1187",1,0,0.219611270763093,0.968983582270931,0.0612706980018377
"1188",1,0,0.196163256192816,0.805705985612531,-0.0415822172209851
"1189",0,0,0.210128281665811,0.706829306756615,-0.00248241870331032
"1190",1,0,0.216064836632239,0.879264156233109,-0.0662928186952794
"1191",0,0,0.207234555506456,0.861628264381725,-0.128579174773036
"1192",1,0,0.23292358826459,1.07950812107095,-0.124442496561248
"1193",0,0,0.238684776506022,1.08817585871876,-0.12600670164684
"1194",1,0,0.247097428368992,1.6812665850522,-0.0719240676580266
"1195",0,0,0.216072020461372,0.965102671275799,-0.141765236319955
"1196",0,0,0.230932016443683,0.472867382986592,-0.110564734186638
"1197",1,0,0.243107100898046,0.950292132594615,-0.0143180457994073
"1198",1,0,0.242872022189361,1.39559032605137,-0.160288600401719
"1199",1,0,0.233564399817075,1.00965933329699,-0.150650431548159
"1200",1,0,0.266353484666049,1.49459727989517,-0.107996415881683
"1201",1,0,0.2488420250622,1.34847617049123,-0.0413815878952696
"1202",0,0,0.246008010886533,0.449326330327393,-0.176656898588316
"1203",1,0,0.221370235114566,1.35460675254639,-0.183597649874132
"1204",1,0,0.268568238776627,1.231090872075,-0.108509013428834
"1205",1,0,0.278535752949544,1.48851784464062,-0.0684429482287838
"1206",1,0,0.28027316581362,1.28142405934864,-0.0601066015191324
"1207",1,0,0.286034354055053,1.65157052476851,-0.143511822651618
"1208",1,0,0.323924735344828,1.95012905757558,-0.0836716532522932
"1209",1,0,0.294898083087247,1.33330327749795,0.0607129532907726
"1210",1,0,0.346943224233278,2.17044556914148,-0.339800270801558
"1211",0,1,-0.2799877521451,-0.416347237941273,0.00766974625005903
"1212",0,1,-0.353570369622967,-0.864474439836725,-0.0142831478250189
"1213",0,1,-0.361114315053898,-0.872947568982498,-0.0115452543879159
"1214",0,1,-0.358011774263136,-0.85542890099881,-0.014773162712534
"1215",0,1,-0.330578144811794,-0.818957585268198,-0.014983979202919
"1216",0,1,-0.301112311804002,-0.828470571180792,-0.00644343501205824
"1217",0,1,-0.280968468826761,-0.794753939716235,-0.00521265346792455
"1218",0,1,-0.283176039108207,-0.820913336736791,-0.00642217327263165
"1219",0,1,-0.27764992957546,-0.781738983458674,0.0215681830232869
"1220",0,1,-0.253959652467365,-0.711169184302062,-0.025010561010001
"1221",0,1,-0.281882519584223,-0.766947367237845,-0.0194236248181647
"1222",0,1,-0.254403545807457,-0.720341410791828,-0.0240066604783054
"1223",0,1,-0.247538572425302,-0.746849560129986,-0.00943002721560564
"1224",0,1,-0.239569813902424,-0.72679960125925,-0.018265364349721
"1225",0,1,-0.241777384183869,-0.71793058763247,-0.0299557350241064
"1226",0,1,-0.230914899501636,-0.703862479357905,-0.0144652210567885
"1227",0,1,-0.236911166451753,-0.745262856911061,-0.0172731782087789
"1228",0,1,-0.221182464037404,-0.725670655525429,-0.00867527460917931
"1229",0,1,-0.217420031446011,-0.735684896605194,-0.00861161903212182
"1230",0,1,-0.217420031446011,-0.728072016932779,-0.00722892347727671
"1231",0,1,-0.220522572236773,-0.706457380325695,-0.0133073382537133
"1232",0,1,-0.200143650550847,-0.674463029188678,0.0058769583985834
"1233",0,1,-0.207452517273094,-0.699353347908663,-0.0233118913619163
"1234",0,1,-0.195277432818731,-0.707150698043002,-0.0140565171755076
"1235",0,1,-0.197485003100177,-0.673676130657264,-0.0213628155521763
"1236",0,1,-0.20568884033174,-0.700617474757802,-0.00198931572444401
"1237",0,1,-0.204585055191017,-0.668556042990555,-0.0090334703353806
"1238",0,1,-0.204793869822424,-0.719245204798276,-0.00278127524522285
"1239",0,1,-0.209895166263225,-0.701621053732199,-0.0065722550168747
"1240",0,1,-0.197511267177455,-0.658484600100861,-0.00835795927641037
"1241",0,1,-0.207236518812555,-0.710678451712982,-0.00159578140798968
"1242",0,1,-0.188856352776668,-0.652409486284578,-0.00866371828827457
"1243",0,1,-0.196165219498915,-0.701990218012592,-0.0104539788351419
"1244",0,1,-0.181547486054421,-0.601153597982217,-0.0339790077762038
"1245",0,1,-0.195061434358192,-0.690316230482287,-0.0137446480484616
"1246",0,1,-0.177785053463028,-0.571296749899221,-0.0315825507914619
"1247",0,1,-0.168712509799426,-0.627105864036078,0.00550596224991188
"1248",0,1,-0.177125161662396,-0.638231836410543,-0.00334804962160514
"1249",0,1,-0.191534080475483,-0.605182894928154,-0.0235716705052621
"1250",0,1,-0.175361484721042,-0.642855127644341,-0.0137063563005022
"1251",0,1,-0.176909163201857,-0.64539640015894,-0.0200122181641451
"1252",0,1,-0.137706182139952,-0.550324600557909,0.0265735649292722
"1253",0,1,-0.15321170226463,-0.570310305196495,-0.0366931677268685
"1254",0,1,-0.132623965947297,-0.562445787033027,-0.0289614994348779
"1255",0,1,-0.137934077019505,-0.600732190930848,0.00659235645613918
"1256",0,1,-0.146346728882475,-0.605035150966342,-0.0196654457397211
"1257",0,1,-0.119996418446534,-0.455874100759358,-0.0285757074885839
"1258",0,1,-0.138377970359597,-0.515219813129404,-0.01935012022301
"1259",0,1,-0.131304182346035,-0.526647517759599,-0.00123061259237906
"1260",0,1,-0.109821475519386,-0.444612763441494,-0.0277450262171945
"1261",0,1,-0.111813047340292,-0.436113274814513,-0.0232204158946143
"1262",0,1,-0.0987429923766131,-0.495614852404413,0.00600717164615292
"1263",0,0,-0.0841252589321192,-0.455978703836178,-0.00441583338273865
"1264",0,1,-0.109154399889622,-0.449068434276119,-0.157769649604853
"1265",0,1,-0.085672937412934,-0.4153078331844,-0.037256758360597
"1266",0,1,-0.091878018994458,-0.526826720913552,-0.00137166219241491
"1267",0,0,-0.0781552560592802,-0.40241252907582,-0.00322395844424256
"1268",1,1,-0.0932168828438659,-0.554959095622532,0.00534079821256727
"1269",0,1,-0.0761493165801088,-0.478209263815205,0.00511665205282878
"1270",0,1,-0.0646938359100654,-0.398959336022747,0.00327970639761141
"1271",0,1,-0.077939257598741,-0.501144824911155,-0.00399043575299942
"1272",0,1,-0.0785919655702397,-0.36508496937985,-0.0365433424900943
"1273",0,1,-0.0586641210535378,-0.446479114046427,0.0170788860462887
"1274",0,1,-0.0732818544980318,-0.385552954539583,0.00088291317027713
"1275",0,1,-0.0600029849029457,-0.326085477367986,-0.00686912018554425
"1276",0,1,-0.0715181775566777,-0.408162873150462,-0.00996088920555886
"1277",0,1,-0.0686244513973226,-0.417454041867104,-0.0215587847794563
"1278",0,1,-0.0591270946417754,-0.381627975894628,-0.00112479820768718
"1279",0,1,-0.0414068204065194,-0.361296469218767,0.00486845003000937
"1280",0,0,-0.0343067683156794,-0.318162253232771,0.0123017065932109
"1281",0,1,-0.0365406026744034,-0.264032052560391,-0.0424122491875014
"1282",0,0,-0.0117202763483074,-0.170338292644401,-0.00256199750446361
"1283",0,1,-0.0374355731837194,-0.285024579021766,0.0162951025625793
"1284",0,1,-0.0168215727891084,-0.198708526355528,0.0224663688878862
"1285",0,1,-0.0418507137466113,-0.295190189809088,-0.0183739191203862
"1286",0,1,-0.0261291951613944,-0.228624499964988,-0.0121063547039063
"1287",0,1,-0.0183692512699232,-0.248112867061907,-0.0318983855922705
"1288",0,1,-0.0360895255051791,-0.264530042701222,3.40195084102269e-05
"1289",0,1,-0.030093258555062,-0.316210567543398,-0.00493915293910049
"1290",0,1,-0.0285646603223929,-0.219035896538592,-0.0590005364384467
"1291",1,1,-0.000432978574128018,-0.126650325295983,-0.024562201495873
"1292",0,1,-0.012843141737176,-0.156418924889086,-0.0328941921222383
"1293",1,1,-0.0101844942865058,-0.286091976312934,0.0183037201385864
"1294",0,1,-0.0143908202179908,-0.188444363081054,-0.0138070725097645
"1295",0,1,-0.00752584683583569,-0.137675456855709,-0.0770132163617174
"1296",0,0,0.0115070271715501,0.022050542650213,-0.0729921547836742
"1297",0,1,0.00664799326856636,-0.136040376229833,-0.0928460177081955
"1298",1,1,0.0152694597629432,0.00260824021786033,-0.121083663110249
"1299",0,1,0.00223285270567451,-0.285872636675292,0.00717014961716984
"1300",0,1,0.0128530748500904,-0.0490273789524695,-0.0757083065187602
"1301",0,1,0.00220658862839646,-0.255935824709772,-0.0382345437896074
"1302",0,1,0.0148255664228513,-0.23220483445623,-0.0522936432894057
"1303",0,0,0.00730788506919747,-0.123779575982302,-0.0208974468466194
"1304",0,0,0.0272357295858993,-0.119875433630572,-0.0383989680805341
"1305",1,0,0.0205867546642835,0.0510103469248328,-0.0631687747521935
"1306",0,1,0.0194829695235605,-0.113735513607436,0.00552631007822664
"1307",0,1,0.0314492393465167,-0.0544618237300779,-0.0276874174763144
"1308",0,0,0.0409656763502096,-0.0386450966535225,-0.0206175149014539
"1309",1,1,0.0316580539779236,-0.115551257570288,0.035459970262177
"1310",0,1,0.0128339946019447,-0.263576897399915,-0.00553809342138047
"1311",1,1,0.0343167014285937,-0.0344153634205824,-0.0284529359633929
"1312",0,0,0.0143888569118919,-0.197073229083411,-0.00672589442996077
"1313",0,0,0.0354204865693167,0.0641117299096184,-0.0279092234425822
"1314",1,1,0.0363154570786328,-0.0842125371520653,0.00634191529345952
"1315",0,1,0.0290065903563858,-0.107043983702037,-0.0113961239869932
"1316",0,0,0.0431804304607879,0.0534621899132564,-0.0205641040136317
"1317",1,1,0.0402867043014328,-0.0932425224506259,0.0444904401179466
"1318",0,1,0.0369753488792639,-0.0668598241949849,-0.00238432811585378
"1319",0,1,0.0349765932292248,-0.0420585899234296,-0.00691164287666153
"1320",0,1,0.036531455539172,-0.00283668430711597,-0.0125737962392019
"1321",0,1,0.0387390258206179,-0.157132178476672,-0.000533284810188181
"1322",1,0,0.0533567592651119,0.454089240526052,-0.0630178357531971
"1323",0,1,0.05735427056519,0.193981804334631,-0.123087452197251
"1324",1,1,0.0584317916286348,0.0583247476485262,-0.0517484062578437
"1325",0,0,0.058014162365821,0.036014360628692,-0.0533886409521234
"1326",0,0,0.056015406715782,-0.0314842304456541,-0.0210260284435341
"1327",1,0,0.0163685323137851,-0.103358283799027,-0.0534395327195654
"1328",1,1,0.0617765949572141,-0.094662567731317,0.0362161144756577
"1329",0,1,0.0595690246757682,-0.0281569556976339,-0.0203059179397226
"1330",0,0,0.0657741062572922,0.165301606603692,0.0143997873773924
"1331",1,0,0.0579878982885429,0.0547534118813143,0.00934861630475748
"1332",1,1,0.0522601579535212,-0.068616048504425,-0.0238973962763465
"1333",0,0,0.0480538320220363,0.0767834601509134,0.0152999736679111
"1334",1,0,0.0447162125225893,0.0507767844250023,-0.0907842468098358
"1335",0,0,0.088569412856071,0.296587706135157,-0.0329636312358356
"1336",1,0,0.0739516794115771,0.0810092554774472,-0.064538319255767
"1337",1,0,0.0777141120029703,0.683111307699891,-0.100673158435856
"1338",1,0,0.0701964306493164,-0.0226674951891224,-0.0627204986948859
"1339",0,0,0.0673027044899613,0.039393465039273,-0.0185057264107392
"1340",0,0,0.0845790853851254,0.113429397333738,-0.0617513964247292
"1341",1,0,0.106714500183273,0.397049417237654,-0.0068174452070178
"1342",1,1,0.0918879521073723,0.260318690462244,-0.0260194205192968
"1343",1,0,0.0836841148758093,0.352256076501632,-0.101068301769544
"1344",1,0,0.0898891964573333,0.697652314282748,-0.206076885390098
"1345",1,0,0.0896803818259264,0.287045143321453,-0.0619688364239897
"1346",0,0,0.0807903887164542,-0.0345007834788775,0.0118421206131789
"1347",0,1,0.0715162142505786,-0.0657223057143192,0.00870208803549303
"1348",0,0,0.0969629844708953,0.429592137871852,-0.0790816019909383
"1349",1,0,0.0821364363949945,0.0699695295376947,0.00973246098095853
"1350",1,0,0.0910001654271887,0.151230200522176,-0.022816082720886
"1351",1,0,0.0921039505679116,0.21471331982505,-0.00910545866306557
"1352",1,0,0.105382820162998,0.35456106616645,-0.0181964631569331
"1353",1,0,0.105174005531591,0.218189914378847,0.0136200847586648
"1354",1,1,0.100967679600106,0.352492705116749,-0.0886689689262085
"1355",1,0,0.0958663831593047,0.251264470403591,-0.0269740300358322
"1356",1,0,0.0874537312963348,0.0808813309615723,-0.0175736663028028
"1357",1,0,0.0927638423685427,0.161564165948021,-0.00974884322399101
"1358",1,1,0.110935193773023,0.49131262374109,-0.0836239856053597
"1359",1,0,0.111830164282339,0.173224532556174,0.0260858211274536
"1360",1,1,0.075494645302511,0.095572067133893,-0.0308757463663184
"1361",0,0,0.110249037895114,0.285073064650757,0.0217539775506444
"1362",1,0,0.103835141682183,0.307695264015203,-0.0735176021804864
"1363",1,0,0.092979840829082,0.0579002385572174,-0.022833543523404
"1364",1,0,0.114906440995823,0.497637622446047,-0.0995131098834177
"1365",1,0,0.112907685345784,0.226321786896738,0.0159590631800961
"1366",0,1,0.102287463201368,0.158742289834272,-0.0186413434021312
"1367",1,0,0.116010226136546,0.351869290401008,0.0462268771105989
"1368",1,0,0.101392492692052,0.212354456384576,-0.0523827847322002
"1369",1,0,0.113358762515008,0.200585114812407,-0.00712143349556682
"1370",1,0,0.112463792005692,0.3252263008458,0.0462296887694535
"1371",1,0,0.132182821890987,0.266336178138166,-0.0228902791374649
"1372",1,0,0.115566332796454,0.237505815665785,-0.0283162540739647
"1373",1,0,0.116670117937177,0.344922112303365,-0.00144876301320396
"1374",0,0,0.120876443868662,0.325715055879718,0.0229369558029939
"1375",1,0,0.113358762515008,0.330386077693729,0.024246180650253
"1376",1,0,0.143254121204627,0.522632194948081,0.00711032115233061
"1377",1,0,0.135050283973064,0.496547090325021,-0.0222471227702596
"1378",1,0,0.131530113919488,0.547736049884294,-0.0300068741996856
"1379",1,0,0.118224980247124,0.339768860572809,0.0289260589436279
"1380",0,0,0.111784819956915,0.300936933442148,-0.0141647943443904
"1381",1,0,0.143914013005258,0.381839640047873,-0.0486746711866922
"1382",0,0,0.146807739164613,0.507569035870931,-0.0360260172492149
"1383",1,0,0.123986168488556,0.443619913759244,-0.0615344594151821
"1384",0,0,0.13416249729288,0.574943463868793,-0.0289622082795765
"1385",1,1,0.148780230737374,0.51923507147769,-0.0630465817770552
"1386",1,0,0.128643571589265,0.282265562506678,-0.0142052755761058
"1387",1,1,0.122438490007741,0.279194949489073,-0.0558817427223167
"1388",1,0,0.138160008592958,0.308560563530221,-0.0138345549334857
"1389",1,0,0.138819900393589,0.330501944351448,-0.0230674607846377
"1390",0,0,0.146128767115836,0.734183018884595,-0.0650741406006825
"1391",0,0,0.14523379660652,0.503993298103739,-0.149290512832324
"1392",1,0,0.131719848302749,0.426543008146139,0.0179396263910859
"1393",1,0,0.150126278415915,0.179475150580663,0.0360453673061549
"1394",1,0,0.204573436816534,0.788321728520145,0.00484151043971322
"1395",1,0,0.168715259083208,0.533389760798519,0.0902381415046713
"1396",1,0,0.158754928739424,0.420590276320207,-0.0251074456445137
"1397",1,0,0.16027634314296,0.661326296686383,-0.0152858131419009
"1398",1,0,0.16806255111171,0.798007573038172,-0.0625100434880817
"1399",1,0,0.160518605680778,0.377859362793222,0.0339664761095121
"1400",1,0,0.225403435671684,0.96780494166824,-0.0504258742522771
"1401",1,0,0.175136339125272,0.815439474538955,-0.0262228398121689
"1402",0,0,0.169140072175155,0.827155915807051,-0.0656965307404063
"1403",1,0,0.164724931612263,0.851582438791666,-0.0592213189574739
"1404",1,0,0.182210127138834,0.605392744587727,0.0333720816779077
"1405",1,0,0.191726564142527,0.939737957536753,-0.00805996488463105
"1406",1,0,0.179107586348072,0.710683221896283,0.0137575804753484
"1407",1,0,0.157180986181331,0.620533026807095,-0.0462337637323666
"1408",1,0,0.171772455548547,0.835839462904924,-0.0610002128658671
"1409",1,0,0.175352337585811,0.594058829333048,-0.0351230133542417
"1410",1,0,0.190629962830936,0.759700830794294,0.0242036522410558
"1411",1,0,0.204326461688836,0.831994172488294,0.00478791535224004
"1412",1,0,0.177775906327796,0.240663179012893,0.0567776882991752
"1413",1,0,0.208566235526731,1.07036758191244,-0.10006227839293
"1414",0,0,0.220506241272409,1.11203530423104,-0.0457736652409784
"1415",1,0,0.237129914196075,1.06595383575221,0.0237125736619531
"1416",1,0,0.215236761935744,0.780358710592859,-0.14120293719311
"1417",1,0,0.243968623500952,1.51490990381864,-0.12544036998645
"1418",1,0,0.245549749888177,0.936544282106138,-0.219873467903292
"1419",1,0,0.234694449035076,0.91287222757952,-0.0293258651257183
"1420",1,0,0.257732018171672,1.27942051236417,-0.0684399313977872
"1421",1,0,0.267666084438179,1.54230379004181,-0.0369903899987837
"1422",1,0,0.283629865561213,1.0391640984297,0.116361186860686
